Date,Price
4/25/17,135
4/26/17,110
4/27/17,115
4/28/17,115
5/2/17,145
5/3/17,105
5/4/17,115
5/5/17,115
5/8/17,118
5/9/17,135
5/12/17,150
5/15/17,145
5/16/17,175
5/17/17,125
5/18/17,135
5/19/17,155
5/22/17,155
5/23/17,165
5/24/17,170
5/25/17,160
5/26/17,155
5/29/17,155
5/30/17,125
5/31/17,165
6/1/17,155
6/2/17,155
6/5/17,175
6/6/17,145
6/7/17,165
6/9/17,115
6/12/17,155
6/13/17,165
6/14/17,115
6/15/17,135
6/16/17,120
6/19/17,95
6/20/17,145
6/21/17,145
6/22/17,135
6/23/17,145
6/27/17,145
6/28/17,125
6/29/17,155
7/3/17,165
7/4/17,165
7/5/17,155
7/6/17,125
7/7/17,135
7/10/17,133
7/11/17,105
7/12/17,103
7/13/17,103
7/14/17,113
7/17/17,125
7/18/17,135
7/19/17,115
7/27/17,113
7/28/17,125
7/31/17,135
8/1/17,135
8/2/17,125
8/3/17,125
8/4/17,105
8/8/17,158
8/9/17,175
8/10/17,165
8/11/17,158
8/14/17,175
8/15/17,165
8/16/17,165
8/17/17,175
8/18/17,135
8/21/17,155
8/22/17,135
8/23/17,135
8/24/17,135
8/25/17,125
8/28/17,135
8/29/17,135
8/30/17,125
8/31/17,135
9/4/17,115
9/6/17,73
9/7/17,105
9/8/17,125
9/11/17,133
9/12/17,132.5
9/13/17,105
9/14/17,133
9/15/17,128
9/18/17,155
9/19/17,175
9/20/17,145
9/21/17,155
9/22/17,185
9/25/17,175
9/26/17,215
9/27/17,193
9/28/17,195
9/29/17,188
10/2/17,158
10/3/17,155
10/4/17,165
10/6/17,153
10/9/17,95
10/10/17,95
10/11/17,90
10/12/17,75
10/13/17,93
10/16/17,145
10/17/17,118
10/19/17,103
10/20/17,135
10/23/17,138
10/24/17,145
10/25/17,145
10/26/17,145
10/27/17,133
10/31/17,115
11/1/17,75
11/2/17,75
11/6/17,105
11/7/17,105
11/8/17,85
11/9/17,105
11/10/17,105
11/13/17,163
11/14/17,165
11/15/17,183
11/16/17,158
11/17/17,175
11/20/17,173
11/21/17,135
11/22/17,85
11/23/17,85
11/24/17,95
11/27/17,135
11/28/17,133
11/29/17,115
11/30/17,115
12/4/17,133
12/5/17,185
12/6/17,195
12/7/17,175
12/8/17,195
12/11/17,233
12/12/17,275
12/13/17,265
12/14/17,233
12/15/17,225
12/18/17,195
12/19/17,195
12/20/17,175
12/21/17,195
12/22/17,185
12/26/17,233
12/27/17,225
12/28/17,235
12/29/17,245
1/3/18,245
1/4/18,195
1/5/18,125
1/8/18,265
1/10/18,225
1/11/18,185
1/12/18,215
1/16/18,185
1/17/18,165
1/18/18,95
1/19/18,135
1/22/18,133
1/23/18,165
1/24/18,155
1/25/18,155
1/26/18,155
1/29/18,185
1/30/18,175
2/1/18,185
2/2/18,155
2/6/18,165
2/7/18,195
2/8/18,145
2/9/18,135
2/12/18,193
2/14/18,145
2/15/18,165
2/16/18,145
2/19/18,145
2/20/18,155
2/21/18,165
2/22/18,175
2/23/18,155
2/26/18,145
2/27/18,145
2/28/18,88
3/2/18,85
3/5/18,118
3/6/18,105
3/7/18,113
3/8/18,90
3/9/18,98
3/12/18,118
3/13/18,103
3/14/18,98
3/15/18,98
3/16/18,98
3/19/18,130
3/20/18,123
3/21/18,103
3/22/18,135
3/23/18,125
3/26/18,125
3/27/18,125
3/28/18,98
3/29/18,63
4/2/18,68
4/3/18,53
4/4/18,58
4/5/18,55
4/6/18,63
4/9/18,58
4/10/18,60
4/11/18,95
4/12/18,105
4/16/18,108
4/17/18,95
4/18/18,75
4/19/18,55
4/20/18,58
4/23/18,115
4/24/18,165
4/25/18,115
4/26/18,135
4/27/18,145
5/1/18,145
5/2/18,165
5/3/18,145
5/4/18,155
5/8/18,105
5/9/18,115
5/10/18,115
5/11/18,125
5/14/18,135
5/15/18,135
5/16/18,155
5/17/18,155
5/18/18,145
5/21/18,205
5/22/18,205
5/23/18,225
5/24/18,215
5/25/18,233
5/28/18,225
5/30/18,265
5/31/18,295
6/1/18,315
6/4/18,295
6/5/18,265
6/6/18,275
6/7/18,195
6/8/18,245
6/11/18,215
6/12/18,238
6/13/18,225
6/14/18,255
6/18/18,195
6/19/18,175
6/20/18,225
6/21/18,235
6/22/18,265
6/25/18,285
6/26/18,285
6/29/18,195
7/2/18,275
7/3/18,235
7/4/18,225
7/5/18,245
7/6/18,225
7/9/18,265
7/10/18,255
7/11/18,215
7/12/18,195
7/13/18,215
7/16/18,265
7/17/18,255
7/18/18,255
7/19/18,245
7/20/18,245
7/23/18,250
7/24/18,235
7/25/18,215
7/26/18,195
7/30/18,175
7/31/18,165
8/1/18,195
8/2/18,198
8/3/18,148
8/6/18,205
8/7/18,175
8/8/18,155
8/9/18,165
8/10/18,135
8/13/18,135
8/14/18,185
8/15/18,163
8/16/18,165
8/17/18,148
8/20/18,165
8/21/18,215
8/23/18,143
8/24/18,165
8/27/18,175
8/28/18,143
8/29/18,115
8/30/18,125
8/31/18,125
9/11/18,108
9/12/18,115
9/13/18,105
9/13/18,105
9/17/18,95
9/18/18,88
9/19/18,115
9/20/18,90
9/21/18,93
9/25/18,85
9/26/18,95
9/27/18,85
9/28/18,93
10/1/18,95
10/2/18,98
10/3/18,105
10/4/18,100
10/5/18,105
10/8/18,108
10/9/18,125
10/10/18,115
10/11/18,135
10/12/18,155
10/15/18,188
10/16/18,205
10/17/18,195
10/18/18,195
10/19/18,215
10/22/18,205
10/23/18,185
10/26/18,175
10/29/18,195
10/30/18,195
10/31/18,155
11/1/18,195
11/2/18,225
11/5/18,218
11/7/18,215
11/8/18,235
11/9/18,215
11/12/18,265
11/13/18,255
11/14/18,255
11/15/18,258
11/16/18,295
11/19/18,215
11/21/18,115
11/26/18,155
11/27/18,175
11/28/18,145
11/29/18,115
11/30/18,95
12/3/18,105
12/4/18,143
12/5/18,95
12/6/18,135
12/7/18,105
12/11/18,155
12/12/18,195
12/13/18,198
12/14/18,165
12/17/18,235
12/18/18,205
12/19/18,195
12/20/18,185
12/21/18,165
12/24/18,155
12/26/18,135
12/27/18,145
12/28/18,115
12/31/18,120
1/1/19,135
1/2/19,105
1/3/19,125
1/4/19,115
1/7/19,125
1/8/19,135
1/9/19,115
1/10/19,133
1/11/19,135
1/14/19,145
1/16/19,128
1/17/19,95
1/18/19,138
1/21/19,138
1/22/19,125
1/24/19,135
1/25/19,135
1/28/19,115
1/29/19,88
1/30/19,95
1/31/19,95
2/1/19,75
2/5/19,88
2/6/19,83
2/7/19,65
2/8/19,50
2/11/19,105
2/12/19,88
2/13/19,85
2/14/19,88
2/15/19,98
2/18/19,95
2/20/19,98
2/21/19,95
2/22/19,103
2/25/19,115
2/26/19,115
2/27/19,98
2/28/19,115
3/1/19,78
3/5/19,98
3/6/19,93
3/7/19,68
3/8/19,83
3/11/19,85
3/12/19,68
3/13/19,83
3/14/19,85
3/15/19,88
3/18/19,98
3/19/19,98
3/21/19,85
3/22/19,95
3/25/19,98
3/26/19,97
3/27/19,93
3/28/19,108
3/29/19,103
4/1/19,105
4/2/19,133
4/3/19,115
4/4/19,95
4/5/19,100
4/8/19,88
4/9/19,98
4/10/19,125
4/11/19,165
4/12/19,185
4/18/19,135
4/22/19,175
4/23/19,175
4/24/19,225
4/25/19,195
4/26/19,185
4/29/19,265
4/30/19,263
5/3/19,265
5/6/19,235
5/7/19,285
5/8/19,275
5/9/19,275
5/10/19,285
5/13/19,258
5/14/19,200
5/15/19,155
5/16/19,175
5/17/19,195
5/21/19,171
5/22/19,135
5/23/19,113
5/24/19,108
5/27/19,165
5/28/19,195
5/29/19,185
5/30/19,193
5/31/19,185
6/3/19,185
6/4/19,165
6/6/19,178
6/7/19,175
6/10/19,195
6/11/19,165
6/12/19,130
6/13/19,165
6/14/19,155
6/17/19,135
6/19/19,115
6/20/19,105
6/21/19,135
6/24/19,115
6/25/19,85
6/26/19,115
6/27/19,98
6/28/19,95
7/1/19,105
7/2/19,105
7/3/19,103
7/4/19,105
7/5/19,103
7/8/19,95
7/9/19,105
7/10/19,118
7/11/19,98
7/12/19,105
7/15/19,125
7/17/19,125
7/18/19,115
7/19/19,115
7/22/19,143
7/23/19,195
7/24/19,125
7/25/19,195
7/26/19,168
7/29/19,185
7/30/19,195
7/31/19,183
8/1/19,193
8/2/19,163
8/5/19,135
8/6/19,180
8/7/19,133
8/8/19,120
8/9/19,135
8/13/19,115
8/15/19,125
8/16/19,185
8/19/19,165
8/20/19,190
8/21/19,165
8/22/19,198
8/23/19,205
8/26/19,185
8/27/19,225
8/28/19,223
8/29/19,225
8/30/19,243
9/2/19,225
9/3/19,215
9/4/19,223
9/5/19,248
9/6/19,235
9/9/19,238
9/10/19,215
9/11/19,235
9/12/19,195
9/16/19,195
9/17/19,195
9/18/19,235
9/19/19,175
9/20/19,163
9/23/19,165
9/24/19,155
9/25/19,175
9/26/19,115
9/27/19,128
9/30/19,125
10/1/19,183
10/2/19,175
10/3/19,103
10/4/19,165
10/7/19,135
10/8/19,195
10/9/19,173
10/10/19,183
10/11/19,155
10/14/19,135
10/15/19,145
10/16/19,115
10/17/19,115
10/18/19,118
10/21/19,103
10/22/19,115
10/23/19,98
10/24/19,93
10/25/19,103
10/28/19,115
10/29/19,115
10/30/19,115
10/31/19,153
11/1/19,125
11/4/19,163
11/5/19,218
11/6/19,125
11/7/19,103
11/8/19,135
11/13/19,135
11/14/19,125
11/15/19,113
11/18/19,165
11/19/19,108
11/20/19,105
11/21/19,55
11/22/19,58
11/25/19,83
11/26/19,78
11/27/19,53
11/28/19,85
11/29/19,108
12/2/19,83
12/3/19,88
12/4/19,110
12/5/19,115
12/6/19,215
12/9/19,175
12/10/19,325
12/12/19,210
12/13/19,310
12/16/19,365
12/17/19,325
12/18/19,325
12/19/19,233
12/20/19,195
12/23/19,225
12/24/19,205
12/26/19,325
12/27/19,315
12/31/19,345
1/1/20,275
1/2/20,315
1/3/20,285
1/6/20,308
1/7/20,323
1/8/20,208
1/9/20,275
1/13/20,243
1/14/20,273
1/16/20,275
1/17/20,265
1/20/20,285
1/21/20,295
1/22/20,215
1/23/20,215
1/24/20,210
1/27/20,225
1/28/20,280
1/29/20,335
1/30/20,310
1/31/20,305
2/3/20,273
2/5/20,265
2/6/20,283
2/7/20,265
2/10/20,273
2/11/20,248
2/12/20,263
2/13/20,225
2/14/20,215
2/17/20,160
2/18/20,175
2/19/20,185
2/20/20,173
2/24/20,185
2/25/20,155
2/26/20,125
2/27/20,145
2/28/20,145
3/2/20,145
3/3/20,153
3/4/20,145
3/5/20,115
3/6/20,132
3/10/20,105
3/11/20,88
3/12/20,103
3/13/20,115
3/17/20,75
3/18/20,63
3/19/20,65
3/20/20,53
3/23/20,95
3/24/20,88
3/26/20,185
3/27/20,165
3/30/20,108
4/1/20,95
