Date,Price
10/9/17,93
10/6/17,95
10/4/17,103
10/3/17,113
10/2/17,83
9/29/17,123
9/28/17,118
9/27/17,115
9/26/17,95
9/25/17,88
9/22/17,75
9/21/17,60
9/20/17,53
9/19/17,53
9/18/17,63
9/15/17,75
9/14/17,55
9/13/17,68
9/12/17,57.5
9/11/17,53
9/8/17,63
9/7/17,53
9/6/17,58
9/4/17,67.5
8/31/17,68
8/30/17,63
8/29/17,73
8/28/17,63
8/25/17,58
8/24/17,63
8/23/17,48
8/22/17,63
8/21/17,73
8/18/17,73
8/17/17,58
8/16/17,58
8/15/17,58
8/14/17,78
8/11/17,63
8/10/17,88
8/9/17,75
8/8/17,88
8/4/17,83
8/3/17,85
8/2/17,85
8/1/17,88
7/31/17,88
7/28/17,98
7/27/17,105
7/19/17,105
7/18/17,95
7/17/17,103
7/14/17,105
7/13/17,105
7/12/17,113
7/11/17,113
7/10/17,115
7/7/17,85
7/6/17,85
7/5/17,75
7/4/17,85
7/3/17,95
6/29/17,105
6/28/17,100
6/27/17,115
6/23/17,113
6/22/17,113
6/21/17,105
6/20/17,115
6/19/17,105
6/16/17,125
6/15/17,135
6/14/17,125
6/13/17,125
6/12/17,115
6/9/17,115
6/7/17,125
6/6/17,125
6/5/17,125
6/2/17,135
6/1/17,145
5/31/17,135
5/30/17,135
5/29/17,118
5/26/17,125
5/25/17,120
5/24/17,120
5/23/17,143
5/22/17,115
5/19/17,135
5/18/17,135
5/17/17,135
5/16/17,135
5/15/17,135
5/12/17,180
5/9/17,133
5/8/17,135
5/5/17,145
5/4/17,135
5/3/17,120
5/2/17,115
4/28/17,145
4/27/17,105
4/26/17,90
4/25/17,105
4/24/17,103
4/20/17,115
4/19/17,115
4/18/17,115
4/17/17,125
4/12/17,75
4/11/17,120
4/7/17,70
4/6/17,65
4/5/17,65
4/4/17,60
4/3/17,45
3/31/17,70
3/30/17,65
3/29/17,65
3/28/17,65
3/27/17,65
3/24/17,55
3/23/17,50
3/22/17,70
3/21/17,65
3/20/17,55
3/17/17,25
3/16/17,35
3/15/17,35
3/14/17,45
3/13/17,25
3/10/17,25
3/9/17,45
3/8/17,45
3/7/17,45
3/6/17,45
3/3/17,45
3/2/17,30
3/1/17,25
2/28/17,35
2/27/17,50
2/23/17,35
2/22/17,35
2/21/17,35
2/20/17,45
2/17/17,35
2/16/17,45
2/15/17,35
2/14/17,35
2/13/17,45
2/9/17,25
2/8/17,35
2/7/17,25
2/6/17,35
2/3/17,30
2/2/17,25
2/1/17,35
1/31/17,25
1/30/17,25
1/27/17,33
1/26/17,25
1/25/17,35
1/24/17,35
1/23/17,35
1/20/17,35
1/19/17,30
1/17/17,43
1/16/17,30
1/13/17,35
1/11/17,35
1/10/17,35
1/9/17,33
1/6/17,33
1/5/17,33
1/4/17,40
1/3/17,30
1/2/17,40
12/9/16,45
12/8/16,30
12/7/16,35
12/6/16,40
12/5/16,40
12/2/16,40
12/1/16,45
11/30/16,45
11/29/16,45
11/28/16,35
11/25/16,40
11/24/16,50
11/23/16,50
11/22/16,35
11/21/16,45
11/18/16,50
11/17/16,50
11/16/16,50
11/15/16,40
11/11/16,40
11/10/16,40
11/9/16,35
11/8/16,35
11/7/16,40
11/4/16,30
11/3/16,50
11/2/16,60
11/1/16,58
10/31/16,55
10/28/16,55
10/27/16,70
10/26/16,70
10/25/16,70
10/24/16,70
10/21/16,70
10/20/16,60
10/19/16,70
10/17/16,70
10/14/16,70
10/13/16,65
10/12/16,65
10/11/16,65
10/10/16,65
10/7/16,60
10/6/16,60
10/5/16,60
10/4/16,60
10/3/16,60
9/30/16,65
9/29/16,65
9/28/16,65
9/27/16,65
9/26/16,65
9/23/16,60
9/22/16,60
9/21/16,65
9/20/16,70
9/19/16,70
9/15/16,80
9/14/16,80
9/13/16,80
9/8/16,65
9/7/16,65
9/6/16,70
9/5/16,70
9/2/16,70
9/1/16,70
8/31/16,70
8/30/16,70
8/29/16,70
8/26/16,70
8/25/16,70
8/24/16,90
8/23/16,90
8/22/16,120
8/19/16,125
8/18/16,125
8/16/16,120
8/15/16,125
8/12/16,110
8/11/16,90
8/10/16,105
8/9/16,90
8/8/16,90
8/5/16,105
8/4/16,110
8/3/16,90
8/2/16,115
8/1/16,120
