Date,Price
3/8/17,45
3/9/17,45
3/10/17,25
3/13/17,25
3/14/17,45
3/15/17,35
3/16/17,35
3/17/17,25
3/20/17,55
3/21/17,65
3/22/17,70
3/23/17,50
3/24/17,55
3/27/17,65
3/28/17,65
3/29/17,65
3/30/17,65
3/31/17,70
4/3/17,45
4/4/17,60
4/5/17,65
4/6/17,65
4/7/17,70
4/11/17,120
4/12/17,75
4/17/17,125
4/18/17,115
4/19/17,115
4/20/17,115
4/24/17,103
4/25/17,105
4/26/17,90
4/27/17,105
4/28/17,145
5/2/17,115
5/3/17,120
5/4/17,135
5/5/17,145
5/8/17,135
5/9/17,133
5/12/17,180
5/15/17,135
5/16/17,135
5/17/17,135
5/18/17,135
5/19/17,135
5/22/17,115
5/23/17,143
5/24/17,120
5/25/17,120
5/26/17,125
5/29/17,118
5/30/17,135
5/31/17,135
6/1/17,145
6/2/17,135
6/5/17,125
6/6/17,125
6/7/17,125
6/9/17,115
6/12/17,115
6/13/17,125
6/14/17,125
6/15/17,135
6/16/17,125
6/19/17,105
6/20/17,115
6/21/17,105
6/22/17,113
6/23/17,113
6/27/17,115
6/28/17,100
6/29/17,105
7/3/17,95
7/4/17,85
7/5/17,75
7/6/17,85
7/7/17,85
7/10/17,115
7/11/17,113
7/12/17,113
7/13/17,105
7/14/17,105
7/17/17,103
7/18/17,95
7/19/17,105
7/27/17,105
7/28/17,98
7/31/17,88
8/1/17,88
8/2/17,85
8/3/17,85
8/4/17,83
8/8/17,88
8/9/17,75
8/10/17,88
8/11/17,63
8/14/17,78
8/15/17,58
8/16/17,58
8/17/17,58
8/18/17,73
8/21/17,73
8/22/17,63
8/23/17,48
8/24/17,63
8/25/17,58
8/28/17,63
8/29/17,73
8/30/17,63
8/31/17,68
9/4/17,67.5
9/6/17,58
9/7/17,53
9/8/17,63
9/11/17,53
9/12/17,57.5
9/13/17,68
9/14/17,55
9/15/17,75
9/18/17,63
9/19/17,53
9/20/17,53
9/21/17,60
9/22/17,75
9/25/17,88
9/26/17,95
9/27/17,115
9/28/17,118
9/29/17,123
10/2/17,83
10/3/17,113
10/4/17,103
10/6/17,95
10/9/17,93
10/10/17,103
10/11/17,105
10/12/17,95
10/13/17,105
10/16/17,103
10/17/17,85
10/19/17,93
10/20/17,110
10/23/17,113
10/24/17,95
10/25/17,105
10/26/17,125
10/27/17,105
10/31/17,115
11/1/17,95
11/2/17,83
11/6/17,90
11/7/17,68
11/8/17,65
11/9/17,95
11/10/17,95
11/13/17,95
11/14/17,113
11/15/17,115
11/16/17,143
11/17/17,135
11/20/17,115
11/21/17,105
11/22/17,93
11/23/17,145
11/24/17,135
11/27/17,115
11/28/17,125
11/29/17,135
11/30/17,133
12/4/17,115
12/5/17,125
12/6/17,98
12/7/17,115
12/8/17,103
12/11/17,125
12/12/17,125
12/13/17,85
12/14/17,125
12/15/17,115
12/18/17,73
12/19/17,115
12/20/17,83
12/21/17,93
12/22/17,78
12/26/17,95
12/27/17,93
12/28/17,105
12/29/17,83
1/2/18,103
1/3/18,93
1/4/18,85
1/5/18,75
1/8/18,65
1/9/18,68
1/10/18,73
1/11/18,83
1/12/18,65
1/16/18,53
1/17/18,43
1/18/18,53
1/19/18,58
1/22/18,48
1/23/18,53
1/24/18,43
1/25/18,48
1/26/18,58
1/29/18,63
1/30/18,48
2/1/18,58
2/2/18,48
2/6/18,58
2/7/18,53
2/8/18,48
2/9/18,38
2/12/18,73
2/14/18,48
2/15/18,48
2/16/18,48
2/19/18,48
2/20/18,48
2/21/18,38
2/22/18,43
2/23/18,48
2/26/18,48
2/27/18,58
2/28/18,48
3/2/18,53
3/5/18,43
3/6/18,48
3/7/18,31
3/8/18,33
3/9/18,48
3/12/18,43
3/13/18,58
3/14/18,48
3/15/18,48
3/16/18,43
3/19/18,45
3/20/18,43
3/21/18,45
3/22/18,53
3/23/18,43
3/26/18,43
3/27/18,48
3/28/18,48
3/29/18,41
4/2/18,43
4/3/18,38
4/4/18,53
4/5/18,43
4/6/18,43
4/9/18,38
4/10/18,38
4/11/18,43
4/12/18,55
4/16/18,43
4/17/18,53
4/18/18,53
4/19/18,48
4/20/18,51
4/23/18,48
4/24/18,48
4/25/18,48
4/26/18,38
4/27/18,43
5/1/18,43
5/2/18,53
5/3/18,53
5/4/18,53
5/8/18,48
5/9/18,48
5/10/18,53
5/11/18,45
5/14/18,57
5/15/18,53
5/16/18,63
5/17/18,61
5/18/18,53
5/21/18,68
5/22/18,78
5/23/18,73
5/24/18,73
5/25/18,75
5/28/18,58
5/30/18,53
5/31/18,68
6/1/18,68
6/4/18,85
6/5/18,95
6/6/18,88
6/7/18,83
6/8/18,80
6/11/18,93
6/12/18,88
6/13/18,93
6/14/18,115
6/18/18,115
6/19/18,105
6/20/18,115
6/21/18,125
6/22/18,123
6/25/18,115
6/26/18,125
6/29/18,140
7/2/18,115
7/3/18,125
7/4/18,125
7/5/18,155
7/6/18,145
7/9/18,95
7/10/18,105
7/11/18,115
7/12/18,115
7/13/18,165
7/16/18,135
7/17/18,145
7/18/18,155
7/19/18,145
7/20/18,135
7/23/18,155
7/24/18,143
7/25/18,148
7/26/18,135
7/30/18,155
7/31/18,173
8/1/18,125
8/2/18,135
8/3/18,125
8/6/18,125
8/7/18,108
8/8/18,125
8/9/18,105
8/10/18,105
8/13/18,95
8/14/18,108
8/15/18,95
8/16/18,115
8/17/18,138
8/20/18,95
8/21/18,103
8/23/18,93
8/24/18,115
8/27/18,95
8/28/18,78
8/29/18,105
8/30/18,93
8/31/18,105
9/11/18,98
9/12/18,105
9/13/18,125
9/13/18,125
9/17/18,88
9/18/18,75
9/19/18,95
9/20/18,90
9/21/18,95
9/25/18,63
9/26/18,85
9/27/18,88
9/28/18,65
10/1/18,53
10/2/18,58
10/3/18,55
10/4/18,60
10/5/18,60
10/8/18,48
10/9/18,53
10/10/18,43
10/11/18,43
10/12/18,65
10/15/18,73
10/16/18,75
10/17/18,73
10/18/18,85
10/19/18,63
10/22/18,73
10/23/18,85
10/26/18,88
10/29/18,85
10/30/18,73
10/31/18,88
11/1/18,103
11/2/18,88
11/5/18,115
11/7/18,105
11/8/18,105
11/9/18,115
11/12/18,83
11/13/18,135
11/14/18,115
11/15/18,125
11/16/18,133
11/19/18,113
11/21/18,125
11/26/18,125
11/27/18,115
11/28/18,95
11/29/18,105
11/30/18,105
12/3/18,95
12/4/18,95
12/5/18,103
12/6/18,93
12/7/18,95
12/11/18,95
12/12/18,115
12/13/18,103
12/14/18,108
12/17/18,103
12/18/18,113
12/19/18,93
12/20/18,98
12/21/18,113
12/24/18,88
12/26/18,115
12/27/18,98
12/28/18,105
12/31/18,88
1/1/19,85
1/2/19,93
1/3/19,115
1/4/19,85
1/7/19,73
1/8/19,60
1/9/19,58
1/10/19,58
1/11/19,53
1/14/19,58
1/16/19,55
1/17/19,53
1/18/19,115
1/21/19,63
1/22/19,63
1/24/19,53
1/25/19,73
1/28/19,48
1/29/19,43
1/30/19,48
1/31/19,43
2/1/19,38
2/5/19,48
2/6/19,45
2/7/19,38
2/8/19,33
2/11/19,38
2/12/19,48
2/13/19,37
2/14/19,38
2/15/19,33
2/18/19,38
2/20/19,43
2/21/19,43
2/22/19,31
2/25/19,31
2/26/19,40
2/27/19,37
2/28/19,35
3/1/19,37
3/5/19,43
3/6/19,43
3/7/19,48
3/8/19,38
3/11/19,51
3/12/19,58
3/13/19,48
3/14/19,48
3/15/19,49
3/18/19,48
3/19/19,54
3/21/19,48
3/22/19,48
3/25/19,45
3/26/19,51
3/27/19,45
3/28/19,48
3/29/19,45
4/1/19,48
4/2/19,53
4/3/19,48
4/4/19,53
4/5/19,50
4/8/19,48
4/9/19,43
4/10/19,48
4/11/19,41
4/12/19,48
4/18/19,63
4/22/19,53
4/23/19,48
4/24/19,53
4/25/19,55
4/26/19,48
4/29/19,38
4/30/19,53
5/3/19,53
5/6/19,43
5/7/19,48
5/8/19,67
5/9/19,65
5/10/19,73
5/13/19,75
5/14/19,78
5/15/19,78
5/16/19,98
5/17/19,78
5/21/19,115
5/22/19,88
5/23/19,75
5/24/19,95
5/27/19,83
5/28/19,88
5/29/19,83
5/30/19,75
5/31/19,75
6/3/19,78
6/4/19,68
6/6/19,81
6/7/19,78
6/10/19,68
6/11/19,68
6/12/19,68
6/13/19,68
6/14/19,75
6/17/19,53
6/18/19,68
6/19/19,63
6/20/19,53
6/21/19,53
6/24/19,53
6/25/19,64
6/26/19,45
6/27/19,58
6/28/19,58
7/1/19,53
7/2/19,53
7/3/19,49
7/4/19,58
7/5/19,48
7/8/19,48
7/9/19,48
7/10/19,43
7/11/19,49
7/12/19,43
7/15/19,43
7/17/19,58
7/18/19,53
7/19/19,53
7/22/19,48
7/23/19,48
7/24/19,43
7/25/19,53
7/26/19,53
7/29/19,43
7/30/19,43
7/31/19,38
8/1/19,48
8/2/19,48
8/5/19,43
8/6/19,48
8/7/19,43
8/8/19,45
8/9/19,53
8/13/19,48
8/15/19,43
8/16/19,48
8/19/19,43
8/20/19,43
8/21/19,43
8/22/19,53
8/23/19,53
8/26/19,50
8/27/19,48
8/28/19,53
8/29/19,48
8/30/19,58
9/2/19,53
9/3/19,53
9/4/19,63
9/5/19,68
9/6/19,73
9/9/19,73
9/10/19,73
9/11/19,85
9/12/19,73
9/16/19,93
9/17/19,73
9/18/19,83
9/19/19,88
9/20/19,93
9/23/19,73
9/24/19,83
9/25/19,108
9/26/19,83
9/27/19,78
9/30/19,103
10/1/19,103
10/2/19,88
10/3/19,103
10/4/19,98
10/7/19,115
10/8/19,90
10/9/19,93
10/10/19,105
10/11/19,105
10/14/19,105
10/15/19,105
10/16/19,115
10/17/19,98
10/18/19,103
10/21/19,88
10/22/19,95
10/23/19,113
10/24/19,108
10/25/19,113
10/28/19,105
10/29/19,115
10/30/19,103
10/31/19,103
11/1/19,103
11/4/19,115
11/5/19,115
11/6/19,118
11/7/19,125
11/8/19,103
11/13/19,125
11/14/19,115
11/15/19,113
11/18/19,133
11/19/19,118
11/20/19,113
11/21/19,125
11/22/19,118
11/25/19,108
11/26/19,108
11/27/19,93
11/28/19,108
11/29/19,78
12/2/19,95
12/3/19,73
12/4/19,93
12/5/19,78
12/6/19,98
12/9/19,83
12/10/19,115
12/12/19,108
12/13/19,125
12/16/19,135
12/17/19,95
12/18/19,98
12/19/19,108
12/20/19,100
12/23/19,95
12/24/19,105
12/26/19,105
12/27/19,105
12/31/19,125
1/1/20,85
1/2/20,115
1/3/20,125
1/6/20,118
1/7/20,113
1/8/20,103
1/9/20,113
1/13/20,135
1/14/20,148
1/16/20,155
1/17/20,145
1/20/20,160
1/21/20,155
1/22/20,128
1/23/20,135
1/24/20,120
1/27/20,115
1/28/20,140
1/29/20,125
1/30/20,115
1/31/20,125
2/3/20,125
2/5/20,135
2/6/20,133
2/7/20,125
2/10/20,133
2/11/20,135
2/12/20,125
2/13/20,125
2/14/20,115
2/17/20,123
2/18/20,95
2/19/20,108
2/20/20,93
2/24/20,95
2/25/20,85
2/26/20,95
2/27/20,88
2/28/20,75
3/2/20,95
3/3/20,105
3/4/20,95
3/5/20,85
3/6/20,100
3/10/20,108
3/11/20,98
3/12/20,105
3/13/20,98
3/17/20,93
3/18/20,95
3/19/20,85
3/20/20,105
3/23/20,83
3/24/20,83
3/26/20,115
3/27/20,145
3/30/20,78
4/1/20,85
