Date,Price
7/4/19,135
7/5/19,125
7/8/19,125
7/9/19,125
7/10/19,153
7/11/19,135
7/12/19,93
7/15/19,125
7/17/19,125
7/18/19,113
7/19/19,83
7/22/19,105
7/23/19,85
7/24/19,53
7/25/19,73
7/26/19,73
7/29/19,93
7/30/19,85
7/31/19,75
8/1/19,73
8/2/19,65
8/5/19,71
8/6/19,78
8/7/19,63
8/8/19,73
8/9/19,68
8/13/19,68
8/15/19,63
8/16/19,65
8/19/19,63
8/20/19,60
8/21/19,58
8/22/19,63
8/23/19,63
8/26/19,65
8/27/19,58
8/28/19,53
8/29/19,59
8/30/19,63
9/2/19,63
9/3/19,63
9/4/19,65
9/5/19,58
9/6/19,73
9/9/19,63
9/10/19,63
9/11/19,68
9/12/19,73
9/16/19,73
9/17/19,73
9/18/19,68
9/19/19,73
9/20/19,68
9/23/19,73
9/24/19,78
9/25/19,73
9/26/19,68
9/27/19,88
9/30/19,105
10/1/19,81
10/2/19,88
10/3/19,103
10/4/19,93
10/7/19,93
10/8/19,88
10/9/19,83
10/10/19,88
10/11/19,103
10/14/19,98
10/15/19,105
10/16/19,88
10/17/19,88
10/18/19,108
10/21/19,93
10/22/19,95
10/23/19,93
10/24/19,88
10/25/19,93
10/28/19,95
10/29/19,105
10/30/19,85
10/31/19,93
11/1/19,73
11/4/19,83
11/5/19,85
11/6/19,73
11/7/19,68
11/8/19,63
11/13/19,53
11/14/19,55
11/15/19,58
11/18/19,63
11/19/19,53
11/20/19,53
11/21/19,55
11/22/19,58
11/25/19,53
11/26/19,49
11/27/19,53
11/28/19,55
11/29/19,53
12/2/19,55
12/3/19,49
12/4/19,58
12/5/19,43
12/6/19,58
12/9/19,53
12/10/19,55
12/12/19,53
12/13/19,58
12/16/19,53
12/17/19,58
12/18/19,48
12/19/19,48
12/20/19,50
12/23/19,53
12/24/19,58
12/26/19,65
12/27/19,53
12/31/19,58
1/1/20,53
1/2/20,62
1/3/20,78
1/6/20,65
1/7/20,55
1/8/20,58
1/9/20,53
1/13/20,63
1/14/20,78
1/16/20,65
1/17/20,73
1/20/20,78
1/21/20,105
1/22/20,95
1/23/20,105
1/24/20,110
1/27/20,125
1/28/20,160
1/29/20,145
1/30/20,155
1/31/20,173
2/3/20,165
2/5/20,165
2/6/20,183
2/7/20,175
2/10/20,183
2/11/20,193
2/12/20,205
2/13/20,173
2/14/20,200
2/17/20,165
2/18/20,165
2/19/20,155
2/20/20,153
2/24/20,135
2/25/20,125
2/26/20,115
2/27/20,125
2/28/20,115
3/2/20,85
3/3/20,88
3/4/20,93
3/5/20,85
3/6/20,73
3/10/20,83
3/11/20,88
3/12/20,78
3/13/20,83
3/17/20,75
3/18/20,55
3/19/20,55
3/20/20,88
3/23/20,63
3/24/20,58
3/26/20,75
3/27/20,78
3/30/20,68
4/1/20,63
