Date,Price
12/24/18,145
12/26/18,115
12/27/18,135
12/28/18,125
12/31/18,98
1/1/19,125
1/2/19,115
1/3/19,143
1/4/19,115
1/7/19,105
1/8/19,115
1/9/19,94
1/10/19,93
1/11/19,95
1/14/19,125
1/16/19,105
1/17/19,75
1/18/19,115
1/21/19,118
1/22/19,105
1/24/19,95
1/25/19,83
1/28/19,115
1/29/19,103
1/30/19,125
1/31/19,125
2/1/19,103
2/5/19,108
2/6/19,108
2/7/19,108
2/8/19,93
2/11/19,115
2/12/19,95
2/13/19,78
2/14/19,105
2/15/19,115
2/18/19,108
2/20/19,98
2/21/19,93
2/22/19,115
2/25/19,103
2/26/19,115
2/27/19,85
2/28/19,103
3/1/19,93
3/5/19,113
3/6/19,103
3/7/19,105
3/8/19,108
3/11/19,95
3/12/19,95
3/13/19,103
3/14/19,103
3/15/19,103
3/18/19,113
3/19/19,103
3/21/19,108
3/22/19,108
3/25/19,85
3/26/19,85
3/27/19,88
3/28/19,103
3/29/19,85
4/1/19,88
4/2/19,108
4/3/19,108
4/4/19,123
4/5/19,105
4/8/19,93
4/9/19,93
4/10/19,88
4/11/19,98
4/12/19,95
4/18/19,95
4/22/19,103
4/23/19,95
4/24/19,93
4/25/19,123
4/26/19,95
4/29/19,65
4/30/19,98
5/3/19,75
5/6/19,83
5/7/19,83
5/8/19,115
5/9/19,105
5/10/19,145
5/13/19,165
5/14/19,165
5/15/19,158
5/16/19,173
5/17/19,158
5/21/19,225
5/22/19,155
5/23/19,205
5/24/19,195
5/27/19,163
5/28/19,165
5/29/19,165
5/30/19,155
5/31/19,145
6/3/19,153
6/4/19,193
6/6/19,141
6/7/19,175
6/10/19,135
6/11/19,145
6/12/19,145
6/13/19,160
6/14/19,145
6/17/19,145
6/18/19,165
6/19/19,165
6/20/19,135
6/21/19,153
6/24/19,148
6/25/19,148
6/26/19,135
6/27/19,143
6/28/19,135
7/1/19,135
7/2/19,145
7/3/19,148
7/4/19,175
7/5/19,178
7/8/19,155
7/9/19,155
7/10/19,165
7/11/19,145
7/12/19,163
7/15/19,125
7/17/19,135
7/18/19,143
7/19/19,115
7/22/19,145
7/23/19,115
7/24/19,135
7/25/19,133
7/26/19,143
7/29/19,135
7/30/19,125
7/31/19,108
8/1/19,135
8/2/19,115
8/5/19,105
8/6/19,135
8/7/19,123
8/8/19,133
8/9/19,108
8/13/19,98
8/15/19,103
8/16/19,125
8/19/19,108
8/20/19,80
8/21/19,118
8/22/19,88
8/23/19,88
8/26/19,98
8/27/19,93
8/28/19,88
8/29/19,93
8/30/19,98
9/2/19,93
9/3/19,93
9/4/19,108
9/5/19,93
9/6/19,93
9/9/19,98
9/10/19,88
9/11/19,100
9/12/19,95
9/16/19,88
9/17/19,105
9/18/19,98
9/19/19,93
9/20/19,103
9/23/19,115
9/24/19,85
9/25/19,93
9/26/19,88
9/27/19,123
9/30/19,83
10/1/19,88
10/2/19,95
10/3/19,93
10/4/19,93
10/7/19,95
10/8/19,95
10/9/19,98
10/10/19,135
10/11/19,133
10/14/19,125
10/15/19,115
10/16/19,115
10/17/19,118
10/18/19,115
10/21/19,138
10/22/19,133
10/23/19,143
10/24/19,155
10/25/19,135
10/28/19,205
10/29/19,175
10/30/19,255
10/31/19,203
11/1/19,233
11/4/19,213
11/5/19,205
11/6/19,175
11/7/19,235
11/8/19,185
11/13/19,275
11/14/19,245
11/15/19,273
11/18/19,315
11/19/19,308
11/20/19,295
11/21/19,238
11/22/19,235
11/25/19,245
11/26/19,225
11/27/19,205
11/28/19,175
11/29/19,235
12/2/19,215
12/3/19,215
12/4/19,253
12/5/19,235
12/6/19,210
12/9/19,148
12/10/19,255
12/12/19,245
12/13/19,283
12/16/19,355
12/17/19,205
12/18/19,253
12/19/19,325
12/20/19,365
12/23/19,235
12/24/19,265
12/26/19,325
12/27/19,395
12/31/19,315
1/1/20,285
1/2/20,325
1/3/20,335
1/6/20,345
1/7/20,385
1/8/20,315
1/9/20,295
1/13/20,303
1/14/20,395
1/16/20,403
1/17/20,365
1/20/20,445
1/21/20,465
1/22/20,415
1/23/20,365
1/24/20,380
1/27/20,330
1/28/20,340
1/29/20,385
1/30/20,360
1/31/20,430
2/3/20,405
2/5/20,473
2/6/20,283
2/7/20,345
2/10/20,323
2/11/20,310
2/12/20,325
2/13/20,335
2/14/20,335
2/17/20,185
2/18/20,125
2/19/20,115
2/20/20,155
2/24/20,155
2/25/20,165
2/26/20,155
2/27/20,165
2/28/20,145
3/2/20,135
3/3/20,133
3/4/20,185
3/5/20,185
3/6/20,163
3/10/20,195
3/11/20,165
3/12/20,145
3/13/20,165
3/17/20,155
3/18/20,155
3/19/20,160
3/20/20,165
3/23/20,185
3/24/20,135
3/26/20,255
3/27/20,215
3/30/20,165
4/1/20,165
