Date,Price
11/19/18,143
11/21/18,143
11/28/18,173
11/29/18,173
11/30/18,138
12/6/18,148
12/7/18,163
12/11/18,158
12/12/18,158
12/13/18,158
12/14/18,138
12/17/18,148
12/18/18,133
12/19/18,168
12/20/18,148
12/21/18,153
12/28/18,153
1/7/19,153
1/8/19,153
1/10/19,148
1/11/19,118
1/17/19,118
1/24/19,153
1/28/19,138
2/1/19,128
2/14/19,118
2/21/19,98
2/22/19,113
2/25/19,113
2/26/19,113
3/5/19,123
3/6/19,118
3/7/19,108
3/11/19,118
3/12/19,113
3/13/19,111
3/14/19,118
3/18/19,128
3/19/19,118
3/21/19,118
3/22/19,118
3/26/19,118
3/27/19,118
4/1/19,138
4/2/19,148
4/3/19,148
4/4/19,138
4/5/19,138
4/8/19,138
4/9/19,133
4/10/19,138
4/11/19,153
4/12/19,153
4/24/19,168
4/25/19,148
4/26/19,148
5/3/19,148
5/6/19,148
5/7/19,153
5/8/19,148
5/10/19,138
5/13/19,148
5/14/19,148
5/15/19,148
5/16/19,160
5/17/19,158
5/21/19,168
5/22/19,168
5/23/19,173
5/24/19,168
5/27/19,168
5/28/19,158
5/29/19,158
5/30/19,158
5/31/19,163
6/3/19,148
6/4/19,158
6/6/19,163
6/7/19,148
6/10/19,158
6/11/19,158
6/12/19,163
6/13/19,148
6/14/19,168
6/17/19,163
6/18/19,168
6/19/19,168
6/20/19,168
6/21/19,168
6/25/19,168
6/27/19,173
6/28/19,173
7/1/19,173
7/2/19,173
7/3/19,188
7/4/19,183
7/5/19,178
7/8/19,188
7/9/19,198
7/10/19,168
7/11/19,168
7/12/19,158
7/17/19,178
7/18/19,143
7/22/19,183
7/23/19,188
7/25/19,173
7/26/19,183
7/29/19,158
7/30/19,148
7/31/19,148
8/1/19,178
8/2/19,148
8/5/19,153
8/6/19,173
8/7/19,163
8/8/19,168
8/9/19,173
8/13/19,178
8/15/19,183
8/16/19,168
8/19/19,173
8/20/19,178
8/21/19,173
8/22/19,158
8/23/19,168
8/26/19,158
8/27/19,153
8/28/19,173
8/29/19,158
8/30/19,163
9/2/19,143
9/3/19,148
9/4/19,143
9/5/19,123
9/6/19,163
9/9/19,153
9/10/19,138
9/11/19,158
9/12/19,138
9/16/19,148
9/17/19,168
9/18/19,168
9/19/19,133
9/20/19,133
9/23/19,118
9/24/19,118
9/25/19,128
9/26/19,128
9/27/19,168
9/30/19,133
10/1/19,123
10/2/19,118
10/3/19,123
10/4/19,108
10/7/19,108
10/8/19,113
10/9/19,108
10/10/19,117
10/11/19,138
10/14/19,118
10/15/19,118
10/16/19,128
10/17/19,118
10/18/19,113
10/21/19,123
10/22/19,118
10/23/19,118
10/24/19,118
10/25/19,118
10/28/19,118
10/29/19,123
10/30/19,128
10/31/19,128
11/1/19,135
11/4/19,113
11/5/19,138
11/6/19,128
11/7/19,123
11/8/19,118
11/13/19,138
11/14/19,138
11/15/19,193
11/18/19,118
11/19/19,188
11/20/19,168
11/21/19,123
11/22/19,108
11/25/19,135
11/26/19,168
11/27/19,113
11/28/19,118
11/29/19,158
12/2/19,178
12/3/19,178
12/4/19,178
12/5/19,198
12/6/19,218
12/9/19,205
12/10/19,208
12/17/19,208
12/18/19,203
12/20/19,208
12/24/19,198
12/26/19,208
12/27/19,208
1/1/20,148
1/2/20,163
1/3/20,158
1/7/20,153
1/8/20,188
1/9/20,143
1/13/20,188
1/14/20,168
1/16/20,188
1/17/20,188
1/20/20,198
1/21/20,188
1/22/20,188
1/24/20,180
1/27/20,195
5/2/20,153
