Date,Price
9/21/18,50
9/25/18,44
9/26/18,47
9/27/18,44
9/28/18,44
10/1/18,44
10/2/18,44
10/3/18,44
10/4/18,44
10/5/18,44
10/8/18,44
10/9/18,47
10/10/18,46
10/11/18,47
10/12/18,47
10/15/18,44
10/16/18,47
10/17/18,44
10/18/18,47
10/19/18,47
10/22/18,47
10/23/18,44
10/26/18,47
10/29/18,47
10/30/18,47
10/31/18,47
11/1/18,47
11/2/18,47
11/5/18,47
11/7/18,47
11/8/18,49
11/9/18,47
11/12/18,49
11/13/18,48
11/14/18,49
11/15/18,44
11/16/18,47
11/19/18,47
11/21/18,47
11/26/18,44
11/27/18,49
11/28/18,44
11/29/18,44
11/30/18,44
12/3/18,47
12/4/18,44
12/5/18,43
12/6/18,47
12/7/18,39
12/11/18,39
12/12/18,40
12/13/18,43
12/14/18,39
12/17/18,44
12/18/18,44
12/19/18,47
12/20/18,44
12/21/18,37
12/24/18,39
12/26/18,39
12/27/18,41
12/28/18,42
12/31/18,44
1/1/19,44
1/2/19,44
1/3/19,44
1/4/19,42
1/7/19,42
1/8/19,46
1/9/19,44
1/10/19,44
1/11/19,42
1/14/19,44
1/16/19,40
1/17/19,43
1/18/19,41
1/21/19,41
1/22/19,41
1/24/19,34
1/25/19,38
1/28/19,38
1/29/19,37
1/30/19,42
1/31/19,47
2/1/19,39
2/5/19,39
2/6/19,42
2/7/19,42
2/8/19,43
2/11/19,39
2/12/19,42
2/13/19,37
2/14/19,39
2/15/19,39
2/18/19,39
2/20/19,37
2/21/19,41
2/22/19,38
2/25/19,39
2/26/19,39
2/27/19,39
2/28/19,41
3/1/19,39
3/5/19,39
3/6/19,39
3/7/19,39
3/8/19,39
3/11/19,39
3/12/19,42
3/13/19,42
3/14/19,39
3/15/19,44
3/18/19,44
3/19/19,44
3/21/19,42
3/22/19,40
3/25/19,42
3/26/19,38
3/27/19,42
3/28/19,41
3/29/19,39
4/1/19,39
4/2/19,44
4/3/19,44
4/4/19,37
4/5/19,40
4/8/19,41
4/9/19,41
4/10/19,39
4/11/19,39
4/12/19,41
4/18/19,44
4/22/19,41
4/23/19,41
4/24/19,41
4/25/19,41
4/26/19,39
4/29/19,37
4/30/19,42
5/3/19,41
5/6/19,39
5/7/19,39
5/8/19,41
5/9/19,40
5/10/19,41
5/13/19,39
5/14/19,39
5/15/19,39
5/16/19,41
5/17/19,41
5/21/19,37
5/22/19,36
5/23/19,41
5/24/19,37
5/27/19,37
5/28/19,37
5/29/19,37
5/30/19,39
5/31/19,36
6/3/19,36
6/4/19,39
6/6/19,39
6/7/19,34
6/10/19,36
6/11/19,34
6/12/19,34
6/13/19,34
6/14/19,34
6/17/19,34
6/18/19,34
6/19/19,34
6/20/19,39
6/21/19,36
6/24/19,34
6/25/19,39
6/26/19,36
6/27/19,39
6/28/19,39
7/1/19,39
7/2/19,39
7/3/19,39
7/4/19,39
7/5/19,34
7/8/19,32
7/9/19,36
7/10/19,39
7/11/19,34
7/12/19,34
7/15/19,34
7/17/19,34
7/18/19,34
7/19/19,34
7/22/19,33
7/23/19,34
7/24/19,34
7/25/19,34
7/26/19,34
7/29/19,34
7/30/19,34
7/31/19,36
8/1/19,34
8/2/19,34
8/5/19,33
8/6/19,34
8/7/19,36
8/8/19,34
8/9/19,34
8/13/19,37
8/15/19,34
8/16/19,34
8/19/19,34
8/20/19,34
8/21/19,36
8/22/19,36
8/23/19,34
8/26/19,34
8/27/19,42
8/28/19,37
8/29/19,34
8/30/19,39
9/2/19,36
9/3/19,36
9/4/19,36
9/5/19,39
9/6/19,34
9/9/19,36
9/10/19,39
9/11/19,34
9/12/19,36
9/16/19,36
9/17/19,39
9/18/19,39
9/19/19,39
9/20/19,40
9/23/19,39
9/24/19,39
9/25/19,39
9/26/19,39
9/27/19,44
9/30/19,39
10/1/19,39
10/2/19,39
10/3/19,39
10/4/19,39
10/7/19,39
10/8/19,39
10/9/19,42
10/10/19,39
10/11/19,39
10/14/19,42
10/15/19,42
10/16/19,39
10/17/19,39
10/18/19,42
10/21/19,39
10/22/19,42
10/23/19,39
10/24/19,41
10/25/19,39
10/28/19,44
10/29/19,39
10/30/19,39
10/31/19,45
11/1/19,45
11/4/19,39
11/5/19,49
11/6/19,51
11/7/19,49
11/8/19,44
11/13/19,49
11/14/19,44
11/15/19,49
11/18/19,49
11/19/19,49
11/20/19,49
11/21/19,52
11/22/19,44
11/25/19,44
11/26/19,44
11/27/19,46
11/28/19,49
11/29/19,44
12/2/19,49
12/3/19,45
12/4/19,52
12/5/19,46
12/6/19,54
12/9/19,48
12/10/19,48
12/12/19,48
12/13/19,52
12/16/19,49
12/17/19,52
12/18/19,52
12/19/19,46
12/20/19,50
12/23/19,54
12/24/19,46
12/26/19,54
12/27/19,54
12/31/19,54
1/1/20,49
1/2/20,51
1/3/20,51
1/6/20,54
1/7/20,59
1/8/20,54
1/9/20,59
1/13/20,59
1/14/20,49
1/16/20,52
1/17/20,59
1/20/20,59
1/21/20,53
1/22/20,54
1/23/20,56
1/24/20,60
1/27/20,58
1/28/20,60
5/2/20,41
