Date,Price
2/6/17,n.a.
2/3/17,n.a.
2/2/17,n.a.
2/1/17,n.a.
1/31/17,n.a.
1/30/17,n.a.
1/27/17,n.a.
1/26/17,n.a.
1/25/17,n.a.
1/24/17,n.a.
1/23/17,n.a.
1/20/17,n.a.
1/19/17,83
1/17/17,85
1/16/17,78
1/13/17,80
1/11/17,80
1/10/17,80
1/9/17,80
1/6/17,83
1/5/17,83
1/3/17,78
12/9/16,95
12/8/16,95
12/7/16,95
12/6/16,95
12/5/16,95
12/2/16,95
12/1/16,95
11/30/16,95
11/29/16,95
11/28/16,85
11/25/16,85
11/24/16,85
11/23/16,85
11/22/16,85
11/21/16,85
11/18/16,83
11/17/16,83
11/16/16,83
11/15/16,83
11/11/16,83
11/10/16,83
11/9/16,83
11/8/16,83
11/7/16,83
11/4/16,83
11/3/16,83
11/2/16,83
11/1/16,83
10/31/16,83
10/28/16,83
10/27/16,83
10/26/16,85
10/25/16,83
10/24/16,83
10/21/16,83
10/20/16,83
10/19/16,75
10/17/16,85
10/14/16,93
10/13/16,80
10/12/16,75
10/11/16,75
10/10/16,70
10/7/16,75
10/6/16,75
10/5/16,75
10/4/16,75
10/3/16,75
9/30/16,80
9/29/16,80
9/28/16,75
9/27/16,75
9/26/16,75
9/23/16,75
9/22/16,75
9/21/16,75
9/20/16,75
9/19/16,85
9/15/16,88
9/14/16,90
9/13/16,90
9/8/16,88
9/7/16,90
9/6/16,90
9/5/16,90
9/2/16,93
9/1/16,93
8/31/16,93
8/30/16,93
8/29/16,93
8/26/16,93
8/25/16,93
8/24/16,90
8/23/16,95
8/22/16,83
8/19/16,75
8/18/16,75
8/16/16,78
8/15/16,78
8/12/16,78
8/11/16,78
8/10/16,78
8/4/16,78
