Date,Price
12/15/17,388
12/14/17,383
12/13/17,388
12/12/17,320
12/11/17,388
12/8/17,385
12/7/17,365
12/6/17,378
12/5/17,388
12/4/17,368
11/30/17,378
11/29/17,388
11/28/17,388
11/27/17,368
11/24/17,348
11/23/17,348
11/22/17,358
11/21/17,365
11/20/17,378
11/17/17,388
11/16/17,338
11/15/17,378
11/14/17,358
11/13/17,358
11/10/17,358
11/9/17,360
11/8/17,370
11/7/17,345
11/6/17,288
11/2/17,348
11/1/17,348
10/31/17,340
10/27/17,289
10/26/17,288
10/25/17,308
10/24/17,323
10/23/17,288
10/20/17,270
10/19/17,268
10/17/17,288
10/16/17,293
10/13/17,287
10/12/17,268
10/11/17,255
10/10/17,285
10/9/17,268
10/6/17,298
10/4/17,268
10/3/17,278
10/2/17,0
9/29/17,298
9/28/17,298
9/27/17,288
9/26/17,298
9/25/17,258
9/22/17,295
9/21/17,275
9/20/17,288
9/19/17,308
9/18/17,308
9/15/17,268
9/14/17,268
9/13/17,318
9/12/17,247.5
9/11/17,308
9/8/17,188
9/7/17,228
9/6/17,208
9/4/17,217.5
8/31/17,148
8/30/17,188
8/29/17,180
8/28/17,215
8/25/17,178
8/24/17,208
8/23/17,178
8/22/17,178
8/21/17,178
8/18/17,188
8/17/17,168
8/16/17,148
8/15/17,158
8/14/17,153
8/11/17,153
8/10/17,118
8/9/17,155
8/8/17,128
8/4/17,115
8/3/17,128
8/2/17,125
8/1/17,133
7/31/17,128
7/28/17,118
7/27/17,138
7/19/17,138
7/18/17,163
7/17/17,148
7/14/17,188
7/13/17,208
7/12/17,200
7/11/17,208
7/10/17,248
7/7/17,218
7/6/17,308
7/5/17,258
7/4/17,263
7/3/17,308
6/29/17,348
6/28/17,365
6/27/17,348
6/23/17,295
6/22/17,317
6/21/17,325
6/20/17,325
6/19/17,318
6/16/17,328
6/15/17,288
6/14/17,298
6/13/17,293
6/12/17,288
6/9/17,285
6/7/17,288
6/6/17,288
6/5/17,288
6/2/17,298
6/1/17,288
5/31/17,258
5/30/17,288
5/29/17,273
5/26/17,308
5/25/17,290
5/24/17,315
5/23/17,288
5/22/17,288
5/19/17,270
5/18/17,275
5/17/17,275
5/16/17,268
5/15/17,228
5/12/17,290
5/9/17,228
5/8/17,198
5/5/17,228
5/4/17,218
5/3/17,208
5/2/17,190
4/28/17,188
4/27/17,185
4/26/17,188
4/25/17,158
4/24/17,193
4/20/17,213
4/19/17,195
4/18/17,188
4/17/17,n.a.
4/12/17,198
4/11/17,260
4/7/17,148
4/6/17,118
4/5/17,125
4/4/17,118
4/3/17,110
3/31/17,113
3/30/17,128
3/29/17,118
3/28/17,110
3/27/17,118
3/24/17,135
3/23/17,127
3/22/17,110
3/21/17,143
3/20/17,128
3/17/17,133
3/16/17,133
3/15/17,115
3/14/17,93
3/13/17,73
3/10/17,103
3/9/17,95
3/8/17,93
3/7/17,115
3/6/17,115
3/3/17,115
3/2/17,95
3/1/17,93
2/28/17,n.a.
2/27/17,n.a.
2/23/17,100
2/22/17,93
2/21/17,93
2/20/17,108
2/17/17,118
2/16/17,93
2/15/17,118
2/14/17,118
2/13/17,118
2/9/17,108
2/8/17,118
2/7/17,118
2/6/17,98
2/3/17,105
2/2/17,95
2/1/17,88
1/31/17,n.a.
1/30/17,83
1/27/17,78
1/26/17,83
1/25/17,98
1/24/17,n.a.
1/23/17,n.a.
1/20/17,88
1/19/17,93
1/17/17,n.a.
1/16/17,n.a.
1/13/17,n.a.
1/11/17,n.a.
1/10/17,97
1/9/17,93
1/6/17,n.a.
1/5/17,n.a.
1/4/17,118
1/3/17,n.a.
1/2/17,n.a.
12/9/16,120
12/8/16,110
12/7/16,110
12/6/16,100
12/5/16,120
12/2/16,115
12/1/16,120
11/30/16,120
11/29/16,120
11/28/16,120
11/25/16,110
11/24/16,110
11/23/16,120
11/22/16,110
11/21/16,120
11/18/16,120
11/17/16,120
11/16/16,120
11/15/16,120
11/11/16,120
11/10/16,120
11/9/16,120
11/8/16,120
11/7/16,130
11/4/16,120
11/3/16,120
11/2/16,130
11/1/16,110
10/31/16,110
10/28/16,110
10/27/16,110
10/26/16,130
10/25/16,130
10/24/16,120
10/21/16,110
10/20/16,110
10/19/16,120
10/17/16,120
10/14/16,120
10/13/16,120
10/12/16,120
10/11/16,120
10/10/16,130
10/7/16,120
10/6/16,120
10/5/16,120
10/4/16,120
10/3/16,120
9/30/16,120
9/29/16,120
9/28/16,120
9/27/16,120
9/26/16,120
9/23/16,120
9/22/16,120
9/21/16,120
9/20/16,120
9/19/16,130
9/15/16,130
9/14/16,120
9/13/16,120
9/8/16,90
9/7/16,95
9/6/16,90
9/5/16,90
9/2/16,90
9/1/16,90
8/31/16,90
8/30/16,90
8/29/16,90
8/26/16,90
8/25/16,90
8/24/16,90
8/23/16,90
8/22/16,80
8/19/16,90
8/18/16,85
8/16/16,90
8/15/16,80
8/12/16,80
8/11/16,75
8/10/16,90
8/9/16,90
8/8/16,90
8/5/16,90
8/4/16,90
8/3/16,90
8/2/16,90
8/1/16,90
